seccion,indicador,titulo,ambito,sexo,periodo,valor,unidad
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2010M09,63.911,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2010M10,64.035,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2010M11,64.17,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2010M12,64.406,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2011M01,64.505,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2011M02,64.357,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2011M03,64.568,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2011M04,64.786,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2011M05,64.966,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2011M06,65.066,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2011M07,65.222,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2011M08,65.336,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2011M09,65.366,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2011M10,65.344,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2011M11,65.469,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2011M12,65.626,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2012M01,65.729,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2012M02,65.931,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2012M03,66.058,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2012M04,66.235,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2012M05,66.112,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2012M06,66.458,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2012M07,66.29,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2012M08,66.653,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2012M09,67.021,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2012M10,67.266,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2012M11,67.557,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2012M12,67.755,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2013M01,67.849,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2013M02,67.729,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2013M03,67.624,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2013M04,67.874,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2013M05,68.437,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2013M06,68.893,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2013M07,69.413,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2013M08,69.834,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2013M09,68.67,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2013M10,68.216,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2013M11,68.308,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2013M12,68.745,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2014M01,68.991,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2014M02,68.736,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2014M03,68.346,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2014M04,68.386,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2014M05,68.083,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2014M06,68.021,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2014M07,68.073,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2014M08,68.296,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2014M09,68.323,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2014M10,68.615,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2014M11,68.647,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2014M12,68.571,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2015M01,68.658,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2015M02,68.987,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2015M03,68.755,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2015M04,68.803,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2015M05,69.133,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2015M06,69.387,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2015M07,69.012,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2015M08,69.593,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2015M09,69.646,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2015M10,69.983,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2015M11,69.714,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2015M12,69.696,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2016M01,69.808,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2016M02,69.54,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2016M03,69.658,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2016M04,69.896,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2016M05,70.093,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2016M06,70.157,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2016M07,70.602,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2016M08,70.528,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2016M09,69.646,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2016M10,69.621,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2016M11,69.568,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2016M12,69.98,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2017M01,70.464,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2017M02,70.494,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2017M03,70.327,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2017M04,70.331,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2017M05,70.623,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2017M06,70.526,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2017M07,70.366,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2017M08,70.208,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2017M09,70.309,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2017M10,71.309,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2017M11,71.083,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2017M12,71.092,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2018M01,71.178,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2018M02,71.151,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2018M03,71.221,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2018M04,71.328,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2018M05,72.004,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2018M06,72.414,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2018M07,71.797,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2018M08,71.767,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2018M09,71.695,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2018M10,72.747,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2018M11,72.273,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2018M12,72.064,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2019M01,71.949,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2019M02,72.132,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2019M03,72.133,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2019M04,72.129,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2019M05,72.483,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2019M06,72.675,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2019M07,72.325,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2019M08,72.315,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2019M09,72.26,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2019M10,73.818,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2019M11,73.676,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2019M12,73.539,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2020M01,73.425,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2020M02,73.715,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2020M03,73.682,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2020M04,74.891,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2020M05,75.052,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2020M06,74.649,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2020M07,73.99,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2020M08,73.941,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2020M09,74.085,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2020M10,75.192,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2020M11,74.416,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2020M12,73.965,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2021M01,74.551,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2021M02,74.822,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2021M03,74.953,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2021M04,74.929,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2021M05,75.406,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2021M06,75.26,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2021M07,75.037,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2021M08,75.082,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2021M09,75.241,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2021M10,76.497,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2021M11,76.898,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2021M12,77.799,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2022M01,78.156,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2022M02,79.149,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2022M03,80.341,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2022M04,83.109,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2022M05,84.147,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2022M06,85.563,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2022M07,85.856,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2022M08,85.993,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2022M09,86.253,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2022M10,88.603,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2022M11,88.938,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2022M12,90.27,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2023M01,90.571,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2023M02,92.748,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2023M03,93.562,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2023M04,93.743,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2023M05,94.002,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2023M06,94.041,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2023M07,94.847,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2023M08,94.901,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2023M09,95.49,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2023M10,96.863,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2023M11,96.795,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2023M12,96.715,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2024M01,96.904,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2024M02,96.979,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2024M03,97.161,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2024M04,97.73,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2024M05,97.847,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2024M06,97.748,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2024M07,97.254,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2024M08,97.057,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2024M09,96.876,índice
cesta,alimentos,Alimentos y bebidas no alcohólicas,comunitat-valenciana,Ambos sexos,2024M10,98.393,índice
